locus_tag	ftype	gene	EC_number	product
DBLOAMIM_02230	gene	mcp3		
DBLOAMIM_02231	CDS	tam_1	2.1.1.144	Trans-aconitate 2-methyltransferase
DBLOAMIM_02231	gene	tam_1		
DBLOAMIM_02232	CDS		1.-.-.-	putative oxidoreductase
DBLOAMIM_02232	gene			
DBLOAMIM_02233	CDS	zwf1	1.1.1.49	Glucose-6-phosphate 1-dehydrogenase 1
DBLOAMIM_02233	gene	zwf1		
DBLOAMIM_02234	CDS		1.1.1.343	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
DBLOAMIM_02234	gene			
DBLOAMIM_02235	tRNA			tRNA-Ala(cgc)
DBLOAMIM_02235	gene			
DBLOAMIM_02236	CDS	purN	2.1.2.2	Phosphoribosylglycinamide formyltransferase
DBLOAMIM_02236	gene	purN		
DBLOAMIM_02237	CDS	purM	6.3.3.1	Phosphoribosylformylglycinamidine cyclo-ligase
DBLOAMIM_02237	gene	purM		
DBLOAMIM_02238	CDS			hypothetical protein
DBLOAMIM_02238	gene			
DBLOAMIM_02239	CDS			hypothetical protein
DBLOAMIM_02239	gene			
DBLOAMIM_02240	CDS	rnc_1	3.1.26.3	Ribonuclease 3
DBLOAMIM_02240	gene	rnc_1		
DBLOAMIM_02241	CDS	fabF	2.3.1.179	3-oxoacyl-[acyl-carrier-protein] synthase 2
DBLOAMIM_02241	gene	fabF		
DBLOAMIM_02242	CDS	acpP		Acyl carrier protein
DBLOAMIM_02242	gene	acpP		
DBLOAMIM_02243	CDS	fabG_2	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase FabG
DBLOAMIM_02243	gene	fabG_2		
DBLOAMIM_02244	CDS	fabD	2.3.1.39	Malonyl CoA-acyl carrier protein transacylase
DBLOAMIM_02244	gene	fabD		
DBLOAMIM_02245	CDS	fabH_2	2.3.1.180	3-oxoacyl-[acyl-carrier-protein] synthase 3
DBLOAMIM_02245	gene	fabH_2		
DBLOAMIM_02246	CDS	plsX	2.3.1.-	Phosphate acyltransferase
DBLOAMIM_02246	gene	plsX		
DBLOAMIM_02247	CDS	rpmF		50S ribosomal protein L32
DBLOAMIM_02247	gene	rpmF		
DBLOAMIM_02248	CDS			hypothetical protein
DBLOAMIM_02248	gene			
DBLOAMIM_02249	CDS	proS	6.1.1.15	Proline--tRNA ligase
DBLOAMIM_02249	gene	proS		
DBLOAMIM_02250	CDS	ispG	1.17.7.3	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
DBLOAMIM_02250	gene	ispG		
DBLOAMIM_02251	CDS	mmpA	3.4.24.-	Metalloprotease MmpA
DBLOAMIM_02251	gene	mmpA		
DBLOAMIM_02252	CDS	dxr	1.1.1.267	1-deoxy-D-xylulose 5-phosphate reductoisomerase
DBLOAMIM_02252	gene	dxr		
DBLOAMIM_02253	CDS	cdsA	2.7.7.41	Phosphatidate cytidylyltransferase
DBLOAMIM_02253	gene	cdsA		
DBLOAMIM_02254	CDS	uppS	2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
DBLOAMIM_02254	gene	uppS		
DBLOAMIM_02255	CDS			hypothetical protein
DBLOAMIM_02255	gene			
DBLOAMIM_02256	CDS	fhs	6.3.4.3	Formate--tetrahydrofolate ligase
DBLOAMIM_02256	gene	fhs		
DBLOAMIM_02257	CDS	uppP	3.6.1.27	Undecaprenyl-diphosphatase
DBLOAMIM_02257	gene	uppP		
DBLOAMIM_02258	CDS	tatC		Sec-independent protein translocase protein TatC
DBLOAMIM_02258	gene	tatC		
DBLOAMIM_02259	CDS	tatB		Sec-independent protein translocase protein TatB
DBLOAMIM_02259	gene	tatB		
DBLOAMIM_02260	CDS			hypothetical protein
DBLOAMIM_02260	gene			
DBLOAMIM_02261	CDS	rimI	2.3.1.128	Ribosomal-protein-alanine acetyltransferase
DBLOAMIM_02261	gene	rimI		
DBLOAMIM_02262	CDS	tsaB		tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
DBLOAMIM_02262	gene	tsaB		
DBLOAMIM_02263	CDS	radA	3.6.4.-	DNA repair protein RadA
DBLOAMIM_02263	gene	radA		
DBLOAMIM_02264	CDS			hypothetical protein
	sig_peptide			putative signal peptide
DBLOAMIM_02264	gene			
DBLOAMIM_02265	CDS			hypothetical protein
DBLOAMIM_02265	gene			
DBLOAMIM_02266	CDS	pmbA	3.4.-.-	Metalloprotease PmbA
DBLOAMIM_02266	gene	pmbA		
DBLOAMIM_02267	CDS	tldD	3.4.-.-	Metalloprotease TldD
DBLOAMIM_02267	gene	tldD		
DBLOAMIM_02268	CDS	estB_1	3.1.1.-	Esterase EstB
DBLOAMIM_02268	gene	estB_1		
DBLOAMIM_02269	CDS	crtB_1	2.5.1.-	Phytoene synthase
DBLOAMIM_02269	gene	crtB_1		
DBLOAMIM_02270	CDS	pds	1.3.5.5	15-cis-phytoene desaturase
DBLOAMIM_02270	gene	pds		
DBLOAMIM_02271	CDS	crtB_2	2.5.1.99	All-trans-phytoene synthase
DBLOAMIM_02271	gene	crtB_2		
DBLOAMIM_02272	CDS	crnA	3.5.2.10	Creatinine amidohydrolase
DBLOAMIM_02272	gene	crnA		
DBLOAMIM_02273	CDS	soj	3.6.-.-	Chromosome-partitioning ATPase Soj
DBLOAMIM_02273	gene	soj		
DBLOAMIM_02274	CDS			hypothetical protein
DBLOAMIM_02274	gene			
DBLOAMIM_02275	CDS	ldcA	3.4.17.13	Murein tetrapeptide carboxypeptidase
DBLOAMIM_02275	gene	ldcA		
DBLOAMIM_02276	CDS			hypothetical protein
DBLOAMIM_02276	gene			
DBLOAMIM_02277	CDS			hypothetical protein
DBLOAMIM_02277	gene			
DBLOAMIM_02278	CDS			hypothetical protein
DBLOAMIM_02278	gene			
DBLOAMIM_02279	tRNA			tRNA-Glu(ctc)
DBLOAMIM_02279	gene			
DBLOAMIM_02280	CDS	gph_2	3.1.3.18	Phosphoglycolate phosphatase
DBLOAMIM_02280	gene	gph_2		
DBLOAMIM_02281	CDS			hypothetical protein
DBLOAMIM_02281	gene			
DBLOAMIM_02282	CDS			hypothetical protein
DBLOAMIM_02282	gene			
DBLOAMIM_02283	CDS			Phage shock protein A 
DBLOAMIM_02283	gene			
DBLOAMIM_02284	CDS			hypothetical protein
	sig_peptide			putative signal peptide
DBLOAMIM_02284	gene			
DBLOAMIM_02285	CDS			hypothetical protein
DBLOAMIM_02285	gene			
DBLOAMIM_02286	CDS			hypothetical protein
DBLOAMIM_02286	gene			
DBLOAMIM_02287	tRNA			tRNA-Leu(taa)
DBLOAMIM_02287	gene			
DBLOAMIM_02288	CDS	xerD_6		Tyrosine recombinase XerD
DBLOAMIM_02288	gene	xerD_6		
DBLOAMIM_02289	CDS			hypothetical protein
DBLOAMIM_02289	gene			
DBLOAMIM_02290	CDS			hypothetical protein
DBLOAMIM_02290	gene			
DBLOAMIM_02291	CDS			hypothetical protein
DBLOAMIM_02291	gene			
DBLOAMIM_02292	CDS		3.1.-.-	Ribonuclease VapC46
DBLOAMIM_02292	gene			
DBLOAMIM_02293	CDS			hypothetical protein
DBLOAMIM_02293	gene			
DBLOAMIM_02294	CDS			hypothetical protein
DBLOAMIM_02294	gene			
DBLOAMIM_02295	CDS			hypothetical protein
DBLOAMIM_02295	gene			
DBLOAMIM_02296	CDS			hypothetical protein
DBLOAMIM_02296	gene			
DBLOAMIM_02297	CDS			hypothetical protein
DBLOAMIM_02297	gene			
DBLOAMIM_02298	CDS			hypothetical protein
DBLOAMIM_02298	gene			
DBLOAMIM_02299	CDS			hypothetical protein
DBLOAMIM_02299	gene			
DBLOAMIM_02300	CDS			hypothetical protein
DBLOAMIM_02300	gene			
DBLOAMIM_02301	CDS			Insertion sequence IS5376 putative ATP-binding protein
DBLOAMIM_02301	gene			
DBLOAMIM_02302	CDS			hypothetical protein
DBLOAMIM_02302	gene			
DBLOAMIM_02303	CDS			hypothetical protein
DBLOAMIM_02303	gene			
DBLOAMIM_02304	CDS			hypothetical protein
DBLOAMIM_02304	gene			
DBLOAMIM_02305	CDS			hypothetical protein
DBLOAMIM_02305	gene			
DBLOAMIM_02306	CDS			hypothetical protein
DBLOAMIM_02306	gene			
DBLOAMIM_02307	CDS			hypothetical protein
DBLOAMIM_02307	gene			
DBLOAMIM_02308	CDS			hypothetical protein
DBLOAMIM_02308	gene			
DBLOAMIM_02309	CDS			hypothetical protein
DBLOAMIM_02309	gene			
DBLOAMIM_02310	CDS			hypothetical protein
DBLOAMIM_02310	gene			
DBLOAMIM_02311	CDS			hypothetical protein
DBLOAMIM_02311	gene			
DBLOAMIM_02312	CDS			hypothetical protein
DBLOAMIM_02312	gene			
	sig_peptide			putative signal peptide
DBLOAMIM_02313	CDS			hypothetical protein
DBLOAMIM_02313	gene			
	sig_peptide			putative signal peptide
DBLOAMIM_02314	CDS	gloB_2	3.1.2.6	Hydroxyacylglutathione hydrolase
DBLOAMIM_02314	gene	gloB_2		
DBLOAMIM_02315	CDS			putative MFS-type transporter
DBLOAMIM_02315	gene			
DBLOAMIM_02316	CDS			hypothetical protein
DBLOAMIM_02316	gene			
DBLOAMIM_02317	CDS	glgX_1	3.2.1.-	Glycogen operon protein GlgX 
DBLOAMIM_02317	gene	glgX_1		
DBLOAMIM_02318	CDS	glgX_2	3.2.1.-	Glycogen operon protein GlgX 
DBLOAMIM_02318	gene	glgX_2		
DBLOAMIM_02319	CDS		3.1.4.-	3'3'-cGAMP-specific phosphodiesterase 1
DBLOAMIM_02319	gene			
DBLOAMIM_02320	CDS	lipA	2.8.1.8	Lipoyl synthase
DBLOAMIM_02320	gene	lipA		
DBLOAMIM_02321	CDS	gpmA	5.4.2.11	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
DBLOAMIM_02321	gene	gpmA		
DBLOAMIM_02322	CDS			hypothetical protein
DBLOAMIM_02322	gene			
DBLOAMIM_02323	CDS			hypothetical protein
DBLOAMIM_02323	gene			
DBLOAMIM_02324	CDS			hypothetical protein
DBLOAMIM_02324	gene			
DBLOAMIM_02325	CDS	rhlE	3.6.4.13	ATP-dependent RNA helicase RhlE
DBLOAMIM_02325	gene	rhlE		
DBLOAMIM_02326	CDS	puuD	3.5.1.94	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
DBLOAMIM_02326	gene	puuD		
DBLOAMIM_02327	CDS	murI	5.1.1.3	Glutamate racemase
DBLOAMIM_02327	gene	murI		
DBLOAMIM_02328	CDS		3.2.1.52	Beta-hexosaminidase A
DBLOAMIM_02328	gene			
DBLOAMIM_02329	CDS		3.6.1.9	Non-canonical purine NTP pyrophosphatase
DBLOAMIM_02329	gene			
DBLOAMIM_02330	CDS	rph	2.7.7.56	Ribonuclease PH
DBLOAMIM_02330	gene	rph		
DBLOAMIM_02331	CDS			hypothetical protein
DBLOAMIM_02331	gene			
DBLOAMIM_02332	CDS	yheS		putative ABC transporter ATP-binding protein YheS
DBLOAMIM_02332	gene	yheS		
DBLOAMIM_02333	CDS	hspA_2		Spore protein SP21
DBLOAMIM_02333	gene	hspA_2		
DBLOAMIM_02334	CDS	rluB	5.4.99.22	Ribosomal large subunit pseudouridine synthase B
DBLOAMIM_02334	gene	rluB		
DBLOAMIM_02335	CDS			hypothetical protein
DBLOAMIM_02335	gene			
DBLOAMIM_02336	CDS			hypothetical protein
DBLOAMIM_02336	gene			
DBLOAMIM_02337	CDS			hypothetical protein
DBLOAMIM_02337	gene			
DBLOAMIM_02338	misc_RNA			RNaseP_bact_a
DBLOAMIM_02338	gene			
DBLOAMIM_02339	misc_RNA			RNaseP_arch
DBLOAMIM_02339	gene			
DBLOAMIM_02340	misc_RNA			RNaseP_bact_b
DBLOAMIM_02340	gene			
DBLOAMIM_02341	CDS	rnhA		14.7 kDa ribonuclease H-like protein
DBLOAMIM_02341	gene	rnhA		
DBLOAMIM_02342	CDS			hypothetical protein
DBLOAMIM_02342	gene			
DBLOAMIM_02343	tRNA			tRNA-Met(cat)
DBLOAMIM_02343	gene			
DBLOAMIM_02344	CDS	rpoD_1		RNA polymerase sigma factor RpoD
DBLOAMIM_02344	gene	rpoD_1		
DBLOAMIM_02345	CDS	rpoD_2		RNA polymerase sigma factor RpoD
DBLOAMIM_02345	gene	rpoD_2		
DBLOAMIM_02346	CDS	dnaG	2.7.7.-	DNA primase
DBLOAMIM_02346	gene	dnaG		
DBLOAMIM_02347	CDS			hypothetical protein
DBLOAMIM_02347	gene			
DBLOAMIM_02348	CDS	rpsU		30S ribosomal protein S21
DBLOAMIM_02348	gene	rpsU		
DBLOAMIM_02349	CDS	hup_1		DNA-binding protein HU
DBLOAMIM_02349	gene	hup_1		
DBLOAMIM_02350	CDS			putative HIT-like protein
DBLOAMIM_02350	gene			
DBLOAMIM_02351	CDS	hisI	3.5.4.19	Phosphoribosyl-AMP cyclohydrolase
DBLOAMIM_02351	gene	hisI		
DBLOAMIM_02352	CDS	hisF	4.1.3.-	Imidazole glycerol phosphate synthase subunit HisF
DBLOAMIM_02352	gene	hisF		
DBLOAMIM_02353	CDS	priA_1	5.3.1.16	Phosphoribosyl isomerase A
DBLOAMIM_02353	gene	priA_1		
DBLOAMIM_02354	CDS	hisH	2.4.2.-	Imidazole glycerol phosphate synthase subunit HisH
DBLOAMIM_02354	gene	hisH		
DBLOAMIM_02355	CDS	hisB	4.2.1.19	Imidazoleglycerol-phosphate dehydratase
DBLOAMIM_02355	gene	hisB		
DBLOAMIM_02356	CDS	hisC2	2.6.1.9	Histidinol-phosphate aminotransferase 2
DBLOAMIM_02356	gene	hisC2		
DBLOAMIM_02357	CDS	hisD	1.1.1.23	Histidinol dehydrogenase
DBLOAMIM_02357	gene	hisD		
DBLOAMIM_02358	CDS	hisG	2.4.2.17	ATP phosphoribosyltransferase
DBLOAMIM_02358	gene	hisG		
DBLOAMIM_02359	CDS	murA	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
DBLOAMIM_02359	gene	murA		
DBLOAMIM_02360	CDS	prmC	2.1.1.297	Release factor glutamine methyltransferase
DBLOAMIM_02360	gene	prmC		
DBLOAMIM_02361	CDS	prfA		Peptide chain release factor 1
DBLOAMIM_02361	gene	prfA		
DBLOAMIM_02362	CDS	rpmE		50S ribosomal protein L31
DBLOAMIM_02362	gene	rpmE		
DBLOAMIM_02363	CDS	rho	3.6.4.-	Transcription termination factor Rho
DBLOAMIM_02363	gene	rho		
DBLOAMIM_02364	CDS			hypothetical protein
DBLOAMIM_02364	gene			
	sig_peptide			putative signal peptide
DBLOAMIM_02365	CDS	hdaH	3.5.1.-	Histone deacetylase-like amidohydrolase
DBLOAMIM_02365	gene	hdaH		
DBLOAMIM_02366	CDS			hypothetical protein
DBLOAMIM_02366	gene			
DBLOAMIM_02367	CDS			hypothetical protein
DBLOAMIM_02367	gene			
DBLOAMIM_02368	CDS	fbp	3.1.3.11	Fructose-1,6-bisphosphatase class 1
DBLOAMIM_02368	gene	fbp		
DBLOAMIM_02369	CDS			hypothetical protein
DBLOAMIM_02369	gene			
DBLOAMIM_02370	CDS	safD	1.2.1.73	Sulfoacetaldehyde dehydrogenase
DBLOAMIM_02370	gene	safD		
DBLOAMIM_02371	CDS			hypothetical protein
DBLOAMIM_02371	gene			
DBLOAMIM_02372	CDS	thyX	2.1.1.148	Flavin-dependent thymidylate synthase
DBLOAMIM_02372	gene	thyX		
DBLOAMIM_02373	CDS	phoU		Phosphate-specific transport system accessory protein PhoU 
DBLOAMIM_02373	gene	phoU		
DBLOAMIM_02374	CDS	pstB3	3.6.3.27	Phosphate import ATP-binding protein PstB 3
DBLOAMIM_02374	gene	pstB3		
DBLOAMIM_02375	CDS	pstA		Phosphate transport system permease protein PstA
DBLOAMIM_02375	gene	pstA		
DBLOAMIM_02376	CDS	pstC		Phosphate transport system permease protein PstC
DBLOAMIM_02376	gene	pstC		
DBLOAMIM_02377	CDS			hypothetical protein
DBLOAMIM_02377	gene			
DBLOAMIM_02378	CDS	pstS1_1		Phosphate-binding protein PstS1
DBLOAMIM_02378	gene	pstS1_1		
DBLOAMIM_02379	CDS			hypothetical protein
DBLOAMIM_02379	gene			
DBLOAMIM_02380	CDS	phoP_3		Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
DBLOAMIM_02380	gene	phoP_3		
DBLOAMIM_02381	CDS			hypothetical protein
DBLOAMIM_02381	gene			
	sig_peptide			putative signal peptide
DBLOAMIM_02382	CDS			hypothetical protein
DBLOAMIM_02382	gene			
DBLOAMIM_02383	CDS	purA	6.3.4.4	Adenylosuccinate synthetase
DBLOAMIM_02383	gene	purA		
DBLOAMIM_02384	CDS			hypothetical protein
DBLOAMIM_02384	gene			
DBLOAMIM_02385	CDS			hypothetical protein
DBLOAMIM_02385	gene			
DBLOAMIM_02386	CDS	ubiB	2.7.-.-	putative protein kinase UbiB
DBLOAMIM_02386	gene	ubiB		
DBLOAMIM_02387	CDS			hypothetical protein
DBLOAMIM_02387	gene			
DBLOAMIM_02388	CDS			hypothetical protein
DBLOAMIM_02388	gene			
DBLOAMIM_02389	CDS			hypothetical protein
DBLOAMIM_02389	gene			
DBLOAMIM_02390	CDS	bamB_2		Outer membrane protein assembly factor BamB
DBLOAMIM_02390	gene	bamB_2		
DBLOAMIM_02391	CDS			hypothetical protein
DBLOAMIM_02391	gene			
DBLOAMIM_02392	CDS	mrcB		Penicillin-binding protein 1B
DBLOAMIM_02392	gene	mrcB		
DBLOAMIM_02393	tRNA			tRNA-Gln(ctg)
DBLOAMIM_02393	gene			
DBLOAMIM_02394	CDS	bcsZ	3.2.1.4	Endoglucanase
DBLOAMIM_02394	gene	bcsZ		
DBLOAMIM_02395	CDS	acsAB		Cellulose synthase 1
DBLOAMIM_02395	gene	acsAB		
DBLOAMIM_02396	CDS	bcsA_2	2.4.1.12	Cellulose synthase catalytic subunit [UDP-forming]
DBLOAMIM_02396	gene	bcsA_2		
DBLOAMIM_02397	CDS			hypothetical protein
DBLOAMIM_02397	gene			
DBLOAMIM_02398	CDS	bcsA_3	2.4.1.12	Cellulose synthase catalytic subunit [UDP-forming]
DBLOAMIM_02398	gene	bcsA_3		
DBLOAMIM_02399	CDS	bepA_10	3.4.-.-	Beta-barrel assembly-enhancing protease
DBLOAMIM_02399	gene	bepA_10		
DBLOAMIM_02400	CDS			hypothetical protein
DBLOAMIM_02400	gene			
DBLOAMIM_02401	CDS			hypothetical protein
DBLOAMIM_02401	gene			
DBLOAMIM_02402	CDS			hypothetical protein
DBLOAMIM_02402	gene			
DBLOAMIM_02403	CDS			hypothetical protein
DBLOAMIM_02403	gene			
DBLOAMIM_02404	CDS			hypothetical protein
DBLOAMIM_02404	gene			
DBLOAMIM_02405	CDS	nuoL_5	1.6.5.11	NADH-quinone oxidoreductase subunit L
DBLOAMIM_02405	gene	nuoL_5		
DBLOAMIM_02406	CDS	nifA		Nif-specific regulatory protein
DBLOAMIM_02406	gene	nifA		
DBLOAMIM_02407	CDS	fliM		Flagellar motor switch protein FliM
DBLOAMIM_02407	gene	fliM		
DBLOAMIM_02408	CDS	macA_3		Macrolide export protein MacA
DBLOAMIM_02408	gene	macA_3		
DBLOAMIM_02409	CDS	macB	3.6.3.-	Macrolide export ATP-binding/permease protein MacB
DBLOAMIM_02409	gene	macB		
DBLOAMIM_02410	CDS	yknY	3.6.3.-	putative ABC transporter ATP-binding protein YknY
DBLOAMIM_02410	gene	yknY		
DBLOAMIM_02411	CDS	ppa	3.6.1.1	Inorganic pyrophosphatase
DBLOAMIM_02411	gene	ppa		
DBLOAMIM_02412	CDS			hypothetical protein
DBLOAMIM_02412	gene			
DBLOAMIM_02413	CDS			hypothetical protein
DBLOAMIM_02413	gene			
DBLOAMIM_02414	CDS			hypothetical protein
DBLOAMIM_02414	gene			
DBLOAMIM_02415	CDS			hypothetical protein
DBLOAMIM_02415	gene			
DBLOAMIM_02416	CDS	rfaQ_3	2.-.-.-	Lipopolysaccharide core heptosyltransferase RfaQ
DBLOAMIM_02416	gene	rfaQ_3		
DBLOAMIM_02417	CDS			hypothetical protein
DBLOAMIM_02417	gene			
DBLOAMIM_02418	CDS			hypothetical protein
DBLOAMIM_02418	gene			
DBLOAMIM_02419	CDS	tam_2	2.1.1.144	Trans-aconitate 2-methyltransferase
DBLOAMIM_02419	gene	tam_2		
DBLOAMIM_02420	CDS	ykvP		Spore protein YkvP
DBLOAMIM_02420	gene	ykvP		
DBLOAMIM_02421	CDS			hypothetical protein
DBLOAMIM_02421	gene			
DBLOAMIM_02422	CDS	fliS		Flagellar protein FliS
DBLOAMIM_02422	gene	fliS		
DBLOAMIM_02423	CDS	fliD		B-type flagellar hook-associated protein 2
DBLOAMIM_02423	gene	fliD		
DBLOAMIM_02424	CDS	hag_1		Flagellin
DBLOAMIM_02424	gene	hag_1		
DBLOAMIM_02425	CDS	fliW		Flagellar assembly factor FliW
DBLOAMIM_02425	gene	fliW		
DBLOAMIM_02426	CDS	csrA		Carbon storage regulator 
DBLOAMIM_02426	gene	csrA		
DBLOAMIM_02427	CDS	flgL		Flagellar hook-associated protein 3
DBLOAMIM_02427	gene	flgL		
DBLOAMIM_02428	CDS	flgK		Flagellar hook-associated protein 1
DBLOAMIM_02428	gene	flgK		
DBLOAMIM_02429	CDS			hypothetical protein
DBLOAMIM_02429	gene			
DBLOAMIM_02430	CDS			hypothetical protein
DBLOAMIM_02430	gene			
DBLOAMIM_02431	CDS	hag_2		Flagellin
DBLOAMIM_02431	gene	hag_2		
DBLOAMIM_02432	CDS			hypothetical protein
DBLOAMIM_02432	gene			
DBLOAMIM_02433	CDS	flgI		Flagellar P-ring protein
DBLOAMIM_02433	gene	flgI		
	sig_peptide			putative signal peptide
DBLOAMIM_02434	CDS	flgH		Flagellar L-ring protein
DBLOAMIM_02434	gene	flgH		
	sig_peptide			putative signal peptide
DBLOAMIM_02435	CDS			hypothetical protein
DBLOAMIM_02435	gene			
DBLOAMIM_02436	CDS	flgG_1		Flagellar basal-body rod protein FlgG
DBLOAMIM_02436	gene	flgG_1		
DBLOAMIM_02437	CDS			hypothetical protein
DBLOAMIM_02437	gene			
DBLOAMIM_02438	CDS	flgG_2		Flagellar basal-body rod protein FlgG
DBLOAMIM_02438	gene	flgG_2		
DBLOAMIM_02439	CDS		4.3.2.3	Ureidoglycolate lyase
DBLOAMIM_02439	gene			
DBLOAMIM_02440	CDS	dapB	1.17.1.8	4-hydroxy-tetrahydrodipicolinate reductase
DBLOAMIM_02440	gene	dapB		
DBLOAMIM_02441	CDS	dapA	4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase
DBLOAMIM_02441	gene	dapA		
DBLOAMIM_02442	CDS			hypothetical protein
DBLOAMIM_02442	gene			
DBLOAMIM_02443	CDS	lysA	4.1.1.20	Diaminopimelate decarboxylase
DBLOAMIM_02443	gene	lysA		
DBLOAMIM_02444	CDS	argH	4.3.2.1	Argininosuccinate lyase
DBLOAMIM_02444	gene	argH		
DBLOAMIM_02445	CDS	argG	6.3.4.5	Argininosuccinate synthase
DBLOAMIM_02445	gene	argG		
DBLOAMIM_02446	CDS	argF	2.1.3.3	Ornithine carbamoyltransferase
DBLOAMIM_02446	gene	argF		
DBLOAMIM_02447	CDS	argD	2.6.1.11	Acetylornithine aminotransferase
DBLOAMIM_02447	gene	argD		
DBLOAMIM_02448	CDS	kch_2		Voltage-gated potassium channel Kch
DBLOAMIM_02448	gene	kch_2		
DBLOAMIM_02449	CDS	yajR		Inner membrane transport protein YajR
DBLOAMIM_02449	gene	yajR		
DBLOAMIM_02450	CDS			hypothetical protein
DBLOAMIM_02450	gene			
DBLOAMIM_02451	CDS			hypothetical protein
DBLOAMIM_02451	gene			
DBLOAMIM_02452	CDS	ubiA	2.5.1.-	4-hydroxybenzoate octaprenyltransferase
DBLOAMIM_02452	gene	ubiA		
DBLOAMIM_02453	CDS			hypothetical protein
DBLOAMIM_02453	gene			
DBLOAMIM_02454	CDS	fom3_2	2.1.1.308	2-hydroxyethylphosphonate methyltransferase
DBLOAMIM_02454	gene	fom3_2		
DBLOAMIM_02455	CDS			hypothetical protein
DBLOAMIM_02455	gene			
DBLOAMIM_02456	CDS	ubiE_2	2.1.1.163	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
DBLOAMIM_02456	gene	ubiE_2		
DBLOAMIM_02457	CDS			hypothetical protein
DBLOAMIM_02457	gene			
DBLOAMIM_02458	CDS	gppA_2	3.6.1.40	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
DBLOAMIM_02458	gene	gppA_2		
DBLOAMIM_02459	CDS	tmk_3	2.7.4.9	Thymidylate kinase
DBLOAMIM_02459	gene	tmk_3		
DBLOAMIM_02460	CDS	tmk_4	2.7.4.9	Thymidylate kinase
DBLOAMIM_02460	gene	tmk_4		
DBLOAMIM_02461	CDS		3.2.1.14	Exochitinase 1
DBLOAMIM_02461	gene			
	sig_peptide			putative signal peptide
DBLOAMIM_02462	CDS	rpiB	5.3.1.6	Ribose-5-phosphate isomerase B
DBLOAMIM_02462	gene	rpiB		
DBLOAMIM_02463	CDS	glyA	2.1.2.1	Serine hydroxymethyltransferase
DBLOAMIM_02463	gene	glyA		
DBLOAMIM_02464	CDS	nrdR		Transcriptional repressor NrdR
DBLOAMIM_02464	gene	nrdR		
DBLOAMIM_02465	CDS	priA_2	3.6.4.-	Primosomal protein N'
DBLOAMIM_02465	gene	priA_2		
DBLOAMIM_02466	CDS			hypothetical protein
DBLOAMIM_02466	gene			
DBLOAMIM_02467	CDS			hypothetical protein
DBLOAMIM_02467	gene			
DBLOAMIM_02468	CDS	dsbD	1.8.1.8	Thiol:disulfide interchange protein DsbD
DBLOAMIM_02468	gene	dsbD		
DBLOAMIM_02469	CDS	resA_2		Thiol-disulfide oxidoreductase ResA
DBLOAMIM_02469	gene	resA_2		
DBLOAMIM_02470	CDS	resA_3		Thiol-disulfide oxidoreductase ResA
DBLOAMIM_02470	gene	resA_3		
DBLOAMIM_02471	CDS	ccsA_2		Cytochrome c biogenesis protein CcsA
DBLOAMIM_02471	gene	ccsA_2		
DBLOAMIM_02472	CDS	ccsB		Cytochrome c biogenesis protein CcsB
DBLOAMIM_02472	gene	ccsB		
DBLOAMIM_02473	CDS			hypothetical protein
DBLOAMIM_02473	gene			
DBLOAMIM_02474	CDS	mkl		putative ribonucleotide transport ATP-binding protein mkl
DBLOAMIM_02474	gene	mkl		
DBLOAMIM_02475	CDS	mlaE_3		putative phospholipid ABC transporter permease protein MlaE
DBLOAMIM_02475	gene	mlaE_3		
DBLOAMIM_02476	CDS	alr1	5.1.1.1	Alanine racemase 1
DBLOAMIM_02476	gene	alr1		
DBLOAMIM_02477	CDS	frr		Ribosome-recycling factor
DBLOAMIM_02477	gene	frr		
DBLOAMIM_02478	CDS	pyrH	2.7.4.22	Uridylate kinase
DBLOAMIM_02478	gene	pyrH		
DBLOAMIM_02479	CDS	tsf		Elongation factor Ts
DBLOAMIM_02479	gene	tsf		
DBLOAMIM_02480	CDS	rpsB		30S ribosomal protein S2
DBLOAMIM_02480	gene	rpsB		
DBLOAMIM_02481	CDS	argJ		Arginine biosynthesis bifunctional protein ArgJ
DBLOAMIM_02481	gene	argJ		
DBLOAMIM_02482	CDS	argC	1.2.1.38	N-acetyl-gamma-glutamyl-phosphate reductase
DBLOAMIM_02482	gene	argC		
DBLOAMIM_02483	CDS	rpsI		30S ribosomal protein S9
DBLOAMIM_02483	gene	rpsI		
DBLOAMIM_02484	CDS	rplM		50S ribosomal protein L13
DBLOAMIM_02484	gene	rplM		
DBLOAMIM_02485	CDS	hpnP_3	2.1.1.-	Hopanoid C-2 methylase
DBLOAMIM_02485	gene	hpnP_3		
DBLOAMIM_02486	CDS	fdx_2		Ferredoxin
